Key;PET::GLCM::cm.auto.corr;PET::GLCM::cm.clust.prom;PET::GLCM::cm.clust.shade;PET::GLCM::cm.contrast;PET::GLCM::cm.corr;PET::GLCM::cm.diff.avg;PET::GLCM::cm.diff.entr;PET::GLCM::cm.diff.var;PET::GLCM::cm.dissimilarity;PET::GLCM::cm.energy;PET::GLCM::cm.info.corr.1;PET::GLCM::cm.info.corr.2;PET::GLCM::cm.inv.diff;PET::GLCM::cm.inv.diff.mom;PET::GLCM::cm.inv.diff.mom.norm;PET::GLCM::cm.inv.diff.norm;PET::GLCM::cm.inv.var;PET::GLCM::cm.joint.avg;PET::GLCM::cm.joint.entr;PET::GLCM::cm.joint.max;PET::GLCM::cm.joint.var;PET::GLCM::cm.sum.avg;PET::GLCM::cm.sum.entr;PET::GLCM::cm.sum.var;PET::GLDZM::dzm.gl.var;PET::GLDZM::dzm.glnu;PET::GLDZM::dzm.glnu.norm;PET::GLDZM::dzm.hgze;PET::GLDZM::dzm.lde;PET::GLDZM::dzm.ldhge;PET::GLDZM::dzm.ldlge;PET::GLDZM::dzm.lgze;PET::GLDZM::dzm.sde;PET::GLDZM::dzm.sdhge;PET::GLDZM::dzm.sdlge;PET::GLDZM::dzm.z.perc;PET::GLDZM::dzm.zd.entr;PET::GLDZM::dzm.zd.var;PET::GLDZM::dzm.zdnu;PET::GLDZM::dzm.zdnu.norm;PET::GLRLM::rlm.gl.var;PET::GLRLM::rlm.glnu;PET::GLRLM::rlm.glnu.norm;PET::GLRLM::rlm.hgre;PET::GLRLM::rlm.lgre;PET::GLRLM::rlm.lre;PET::GLRLM::rlm.lrhge;PET::GLRLM::rlm.lrlge;PET::GLRLM::rlm.r.perc;PET::GLRLM::rlm.rl.entr;PET::GLRLM::rlm.rl.var;PET::GLRLM::rlm.rlnu;PET::GLRLM::rlm.rlnu.norm;PET::GLRLM::rlm.sre;PET::GLRLM::rlm.srhge;PET::GLRLM::rlm.srlge;PET::GLSZM::szm.gl.var;PET::GLSZM::szm.glnu;PET::GLSZM::szm.glnu.norm;PET::GLSZM::szm.hgze;PET::GLSZM::szm.lgze;PET::GLSZM::szm.lze;PET::GLSZM::szm.lzhge;PET::GLSZM::szm.lzlge;PET::GLSZM::szm.sze;PET::GLSZM::szm.szhge;PET::GLSZM::szm.szlge;PET::GLSZM::szm.z.perc;PET::GLSZM::szm.zs.entr;PET::GLSZM::szm.zs.var;PET::GLSZM::szm.zsnu;PET::GLSZM::szm.zsnu.norm;PET::Histogram::ih.cov;PET::Histogram::ih.entropy;PET::Histogram::ih.kurt;PET::Histogram::ih.mad;PET::Histogram::ih.max;PET::Histogram::ih.max.grad;PET::Histogram::ih.max.grad.gl;PET::Histogram::ih.mean;PET::Histogram::ih.medad;PET::Histogram::ih.median;PET::Histogram::ih.min;PET::Histogram::ih.min.grad;PET::Histogram::ih.min.grad.gl;PET::Histogram::ih.mode;PET::Histogram::ih.qcod;PET::Histogram::ih.rmad;PET::Histogram::ih.skew;PET::Histogram::ih.uniformity;PET::Histogram::ih.var;PET::IVHistogram::ivh.I10;PET::IVHistogram::ivh.I10minusI90;PET::IVHistogram::ivh.I90;PET::IVHistogram::ivh.V10;PET::IVHistogram::ivh.V10minusV90;PET::IVHistogram::ivh.V90;PET::Intensity::loc.peak.global;PET::Intensity::loc.peak.local;PET::Intensity::stat.P10;PET::Intensity::stat.P90;PET::Intensity::stat.cov;PET::Intensity::stat.energy;PET::Intensity::stat.iqr;PET::Intensity::stat.kurt;PET::Intensity::stat.mad;PET::Intensity::stat.max;PET::Intensity::stat.mean;PET::Intensity::stat.medad;PET::Intensity::stat.median;PET::Intensity::stat.min;PET::Intensity::stat.qcod;PET::Intensity::stat.range;PET::Intensity::stat.rmad;PET::Intensity::stat.rms;PET::Intensity::stat.skew;PET::Intensity::stat.sum;PET::Intensity::stat.var;PET::Morphological::morph.a.dens.aabb;PET::Morphological::morph.approx.vol;PET::Morphological::morph.area;PET::Morphological::morph.asphericity;PET::Morphological::morph.av;PET::Morphological::morph.com;PET::Morphological::morph.comp.1;PET::Morphological::morph.comp.2;PET::Morphological::morph.sph.dispr;PET::Morphological::morph.sphericity;PET::Morphological::morph.v.dens.aabb;PET::Morphological::morph.vol;PET::NGLDM::ngl.dc.dcnu;PET::NGLDM::ngl.dc.dcnu.norm;PET::NGLDM::ngl.dc.energy;PET::NGLDM::ngl.dc.entr;PET::NGLDM::ngl.dc.perc;PET::NGLDM::ngl.dc.var;PET::NGLDM::ngl.gl.var;PET::NGLDM::ngl.glnu;PET::NGLDM::ngl.glnu.norm;PET::NGLDM::ngl.hde;PET::NGLDM::ngl.hdhge;PET::NGLDM::ngl.hdlge;PET::NGLDM::ngl.hgce;PET::NGLDM::ngl.lde;PET::NGLDM::ngl.ldhge;PET::NGLDM::ngl.ldlge;PET::NGLDM::ngl.lgce;PET::NGTDM::ngt.busyness;PET::NGTDM::ngt.coarseness;PET::NGTDM::ngt.contrast;PET::NGTDM::ngt.strength;PET::NGTDM::ntg.complexity
35;647.5316993;504761.9797;6004.086409;23.39232151;0.881674198;3.459172673;3.370101968;11.42644569;3.459172673;0.002831594;-0.214731127;0.945556735;0.374410735;0.292323918;0.996132069;0.95858989;0.278858411;23.67236284;9.332636157;0.011981831;98.84708638;47.34472569;6.187003957;371.996024;136.0657716;1.009182736;0.000926706;1109.792184;12.21763085;22328.73078;0.009336507;0.001637701;0.409889736;229.5687083;0.001082897;0.191119691;10.08511514;3.599173975;217.1652893;0.199417162;100.2850787;13.42892243;0.000181291;990.1804304;0.001589069;1;990.1804304;0.001589069;1;12.44368291;2.47E-27;74074;1;1;990.1804304;0.001589069;134.5699681;27.76951331;0.025500012;713.9247016;0.006162891;180.8503214;76059.45914;0.60098091;0.393344034;263.6529905;0.002474405;0.191119691;8.07614498;153.473114;200.2304867;0.183866379;0.43837569;5.21977942;0.788402904;21.20956743;64.9808197;71.5;22.9608268;22.70112314;7.480264391;27.78728957;7.960826397;-39;26.96082799;0.398439646;3.777732912;0.246452942;0.870535487;0.034069888;99.03475089;44.26879334;25.40000038;18.86879296;0.973674974;0.963671464;0.01000351;2.892200315;2.729591313;0.942234933;2.210405827;0.33569795;14105.12056;0.549537778;0.79272321;0.38339525;3.252292395;1.491555709;1.093116063;0.398439646;0.398439646;0.189075665;2.853852749;0.246452942;1.573356645;0.87369675;8498.884427;0.250712702;0.778186183;45584;7184.214837;0.167003789;0.158177581;0.142610226;0.042081429;0.629192014;1.167003789;0.856895247;0.759001783;45418.66667;0;0;0.000181291;12.44368291;1;2.47E-27;100.2850776;1.032994033;0.000181291;1;990.1804237;0.001589069;990.1804237;1;990.1804237;0.001589069;0.001589069;0.159157128;0.003919698;0.09739045;5.344517449;2219.300984
36;1783.588022;1137853.392;5909.099246;36.91639541;0.892808993;4.561548843;3.712733886;16.10866736;4.561548843;0.001279515;-0.205880453;0.95080566;0.310766376;0.221613782;0.996213546;0.956918378;0.216357341;40.37136458;10.21209099;0.004539995;172.1991259;80.74272916;6.651954706;651.880108;203.10548;1.012063766;0.000436046;2222.271651;13.33692374;44947.57285;0.005040729;0.000762949;0.381308215;482.0824538;0.000475972;0.300608729;11.17880741;3.886796109;427.1619991;0.184042223;181.3995191;13.46770016;0.000134178;2245.008959;0.000675892;1.000029889;2245.038677;0.000675922;0.999990037;12.87879724;9.96E-06;100370;0.999980074;0.999992528;2245.001529;0.000675884;198.2059299;46.48728996;0.020028992;1685.585954;0.002061574;34.11589832;58536.95131;0.031406938;0.484687233;795.3091377;0.001322342;0.300608729;8.206403505;23.04974129;564.7897458;0.243338968;0.340720294;5.700923125;-0.231994369;36.77722735;84.98995209;43;32.8386114;39.04856887;10.74708547;42.60963469;6.838610172;-31.5;43.83861029;0.394918859;4.232289415;0.39654764;0.399363089;0.022888426;177.0134415;64.44075307;33.95000051;30.49075256;0.993265121;0.979406813;0.013858309;3.840550711;3.69692515;1.523586869;3.220397234;0.296487081;43334.04605;0.967649937;-0.229288652;0.550405387;4.281898499;2.271341519;1.926803903;0.344537616;0.344537616;0.213227955;3.937360883;0.39654764;2.369069732;0.40025018;17537.02787;0.453499099;0.765024109;61768;8862.039274;0.175263394;0.143933593;0.523332489;0.041638595;0.616019375;1.175263394;0.850873094;0.728815499;61570.33333;0;0;0.00013418;12.87872756;1;0.000258967;181.3996342;1.036005699;0.00013418;1.000777101;2245.769145;0.000676677;2244.996491;0.999805725;2244.803327;0.0006757;0.000675895;0.09374466;0.00322089;0.114619873;7.157619467;4960.76327
37;1103.957087;98980.04815;233.9167319;8.549567818;0.89487015;2.090935389;2.722745241;4.177556884;2.090935389;0.006161993;-0.25854733;0.954313306;0.471618813;0.403798112;0.998604913;0.974501898;0.367738907;32.67368813;8.1362138;0.018377451;40.66194238;65.34737626;5.629251596;154.0982017;69.96319252;1.005586592;0.00046815;674.3442212;13.19227188;15733.5781;0.226364841;0.183612308;0.55221875;266.4579704;0.175423333;0.08117607;11.06784718;5.752177549;623.4087523;0.290227538;43.12760519;16.29145917;4.74E-05;791.0682974;0.01694412;1.000087214;791.1601043;0.016944208;0.99997093;14.45816811;2.91E-05;343963.0006;0.999941859;0.999978197;791.0453457;0.016944097;68.50044832;79.92364991;0.037208403;938.9976723;0.002283421;4449.154097;5248467.7;3.878026234;0.373110888;333.9647328;0.001372076;0.08117607;8.202101617;4297.39882;337.8500931;0.157285891;0.201412932;4.702062519;1.069757153;30.878212;53.85702515;234;25.7456659;32.24564417;4.937149543;27.47189271;-4.254332542;-375;31.74566768;-0.213907659;2.818931578;0.161947668;0.062418824;0.048240084;42.18099492;34.82184747;15.80000024;19.02184723;0.999470919;0.995956313;0.003514606;2.458312698;2.434600332;0.950676501;1.738718152;0.240127542;52331.64988;0.385458589;1.076527037;0.248532291;2.707929134;1.367432172;1.581339831;-0.213907659;-0.213907659;0.141735767;2.921836793;0.161947668;1.406303596;0.062107327;36183.6227;0.107819059;0.765067993;211688;24916.73439;0.452006337;0.117878172;0.254635582;0.030321181;0.326658877;1.452006337;0.688702229;0.551011949;211377;0;0;4.74E-05;14.45817175;1;0.000755258;43.12762218;1.25327841;4.74E-05;1.002267488;793.4628079;0.016945961;791.0758977;0.999433128;790.4791702;0.01694308;0.016943657;0.569226899;0.000809776;0.026723479;1.382767755;1690.702801
38;761.1454999;818414.7646;6865.07484;24.34886159;0.905289854;3.35049574;3.337862342;13.12304017;3.35049574;0.002755447;-0.247059122;0.965064687;0.392146792;0.313870296;0.996785667;0.96395776;0.294527308;25.39243673;9.503105483;0.01169351;128.544104;50.78487346;6.38550224;489.8275544;167.9800471;1.007936508;0.000307673;1006.771991;20.15781441;35521.02394;0.018780144;0.002420076;0.315285225;129.0790231;0.001432385;0.177589852;11.67527764;5.577818608;489.5842491;0.149445741;130.9380612;14.19146807;5.92E-05;937.4395786;0.002302475;1.000075061;937.5214029;0.002302579;0.99997498;14.08157489;2.50E-05;239793.0003;0.999949961;0.999981235;937.4191226;0.002302449;166.3154891;75.56898657;0.023067456;795.0757021;0.006093375;550.6401099;311530.0317;1.436050473;0.477836768;368.052564;0.002787807;0.177589852;8.280128241;518.9325036;755.5250305;0.230624246;0.46399569;5.415751385;0.466623284;23.10197634;70.74251556;165;24.74224435;24.52192757;8.574126253;27.14137079;4.74224472;-173;29.74224435;0.237115398;4.565352028;0.280590325;0.655310345;0.029447394;129.4604473;45.09230849;31.40000047;13.69230802;0.945844853;0.941399686;0.004445167;3.134591954;2.996048322;0.682783663;2.252692223;0.402931109;43232.54696;0.633846164;0.465503885;0.43298695;3.537173033;1.419951227;1.182835829;0.237115398;0.237115398;0.228270649;3.300057635;0.280590325;1.530884892;0.655640114;26193.84028;0.327347066;0.557476308;147576;18927.43562;0.403693181;0.128554885;0.494278338;0.031899993;0.361562541;1.403693181;0.712406396;0.347429617;147232.3333;0;0;5.92E-05;14.08140126;1;0.000650089;130.9388223;1.091722231;5.92E-05;1.001951537;939.5707691;0.00230517;937.443393;0.999512116;936.9115489;0.002301773;0.002302452;0.385667918;0.001468051;0.092176766;2.711053308;2851.764252
39;852.8873347;1179927.889;12143.03581;25.8757179;0.897259818;3.541414607;3.395527009;13.33410027;3.541414607;0.002413399;-0.225116715;0.954422008;0.369965206;0.286488665;0.997068951;0.964592816;0.274472496;27.2010523;9.533025875;0.008849376;125.9279352;54.4021046;6.328141797;477.8360228;193.7838555;1.009259259;0.000389375;1309.044599;13.80169753;28052.44501;0.010340419;0.001596284;0.373464245;243.9057929;0.001013608;0.211074919;11.33676358;3.895718426;469.4398148;0.18111104;129.7823826;13.99818962;8.77E-05;1120.68526;0.001531048;1.000093964;1120.752866;0.001531179;0.99996868;13.50919287;3.13E-05;159625.0003;0.999937359;0.999976509;1120.668359;0.001531015;189.4772426;58.1257716;0.022425066;985.6226852;0.003934707;143.1404321;95974.56829;0.310461475;0.481382872;517.0923537;0.001688457;0.211074919;8.284305202;120.6950644;596.7746914;0.230237149;0.427233711;5.376734375;2.1161813;24.75694022;78.92622375;112.5;23.77655684;26.3308634;8.215123989;29.54699403;5.776556015;-47;42.77655492;0.341382593;3.958543297;0.259362154;1.125750231;0.030596731;126.5497313;44.82011213;25.75000038;19.07011174;0.974837134;0.967833876;0.007003257;3.609690872;3.564695473;0.952527821;2.239466906;0.361900168;34404.65266;0.609288812;2.120139368;0.419852839;3.976066828;1.573923176;1.282917594;0.291005582;0.291005582;0.199419551;3.685061246;0.259362154;1.673822515;1.126401125;19327.7766;0.324447648;0.758895119;98240;12615.87247;0.226864251;0.128665559;1.262630118;0.039039488;0.541514966;1.226864251;0.815086102;0.673431777;98051.66667;0;0;8.77E-05;13.50897506;1;0.000813669;129.7790555;1.076872964;8.77E-05;1.002442997;1122.430376;0.00153447;1120.672692;0.999389251;1120.233271;0.001530187;0.001531044;0.217075716;0.00188678;0.076956499;5.236905348;4086.16644
40;377.5465804;13623.34233;-170.5711057;5.814390302;0.835521769;1.724578063;2.481714159;2.840220805;1.724578063;0.010334154;-0.224739231;0.917145313;0.509939083;0.450167269;0.998026659;0.969897526;0.402206394;19.04674559;7.26659402;0.028712768;17.67525791;38.09349117;5.032189462;64.88664136;34.93798409;1.005802708;0.00097273;466.3855988;7.460348162;5666.687284;0.012636972;0.003068577;0.707928679;278.579362;0.002492215;0.060920285;10.010152;3.44485931;483.2495164;0.4673593;19.19214562;15.64534989;7.09E-05;570.5467266;0.002084363;1.000122371;570.6279423;0.002084554;0.999959211;13.85812112;4.08E-05;220622.0007;0.999918422;0.999969407;570.5264226;0.002084316;34.75758172;51.10638298;0.049425902;293.5193424;0.007599022;9920.801741;3996562.491;25.95715844;0.381426566;102.2658415;0.003788971;0.060920285;7.496088321;9651.353277;171.3326886;0.165698925;0.231593121;4.137022499;0.247027356;17.60506841;39.54063416;225;21.52948857;18.77911989;3.445240031;23.87419168;5.529488564;-435.5;27.52949021;0.276628554;2.437761917;0.119196987;-0.374098984;0.067846217;18.91480113;28.53257134;11.05000016;17.48257117;0.997996818;0.996700642;0.001296176;1.693635805;1.660912446;0.872410715;1.426053524;0.186569452;24209.88569;0.288232207;0.256935018;0.173138427;1.978133798;1.174051483;0.897422929;0.276628554;0.276628554;0.121956044;1.701505244;0.119196987;1.194309987;-0.37528428;19927.17582;0.04797946;0.690968353;135784;18987.81034;0.488740506;0.14019007;0.302999479;0.029205885;0.303070025;1.488740506;0.671708734;0.456038159;135443.3333;0;0;7.09E-05;13.85815594;1;0.001059383;19.19178331;1.20361751;7.09E-05;1.003181524;572.6620444;0.002089311;570.5505207;0.999204619;570.0226398;0.0020831;0.002084342;0.950664967;0.001061509;0.031658349;0.497120739;471.1635212
41;639.7549094;172019.1269;-1204.825013;18.97864508;0.86743491;2.984213941;3.157204902;10.07311246;2.984213941;0.002938946;-0.231356637;0.950755457;0.4029306;0.323415814;0.995511649;0.957395338;0.311121157;24.03459762;8.954726148;0.014076934;71.58236395;48.06919525;6.022683714;267.3508107;78.33319479;1;0.00130039;765.9555241;4.22106632;4684.428083;0.005845229;0.002347223;0.648063289;378.8141096;0.001910559;0.167173913;9.586839788;1.148317187;305.6527958;0.397467875;76.00994025;13.28008562;0.00022209;852.9994333;0.001999864;1.000200682;853.283124;0.002000013;0.99993311;12.14614778;6.69E-05;59788.00054;0.999866221;0.999949829;852.9285106;0.001999827;76.3514097;24.99219766;0.032499607;538.4057217;0.006703051;229.8751625;166662.8622;0.523435801;0.436505424;241.0993457;0.003276013;0.167173913;7.60182875;194.0932958;150.7191157;0.195993649;0.371691707;5.087293427;-0.676279595;21.7455895;49.50959015;36.5;31.39354076;23.13934786;7.109952531;28.46496168;5.393539906;-61.5;33.39353928;0.32154271;4.508796136;0.263982622;-0.193143745;0.032642911;73.97210405;39.12501849;23.90000036;15.22501814;0.984782609;0.975869565;0.008913043;2.105650394;2.078944561;0.760945439;1.953781724;0.312768952;9809.925022;0.630854487;-0.677966229;0.358738253;2.489927053;1.39375836;1.122507456;0.271250904;0.271250904;0.226755536;2.21867615;0.263982622;1.460339822;-0.193528241;6411.288454;0.190030031;0.791570921;36800;7079.810314;0.327944302;0.193412779;1.222672352;0.034668024;0.427032;1.327944302;0.753043632;0.67686144;36604.66667;0;0;0.000222117;12.14567902;1;0.001736106;76.01201024;1.02173913;0.000222117;1.005217391;860.4123977;0.002003643;853.036933;0.998695652;851.1930669;0.001998814;0.00199978;0.196767589;0.004551986;0.116589731;3.051342551;1210.559727
42;1524.429576;2875531.532;29459.22821;34.61173645;0.915270691;3.843418813;3.512291086;19.83986789;3.843418813;0.002382451;-0.24384425;0.966744058;0.373676475;0.294299703;0.997862746;0.971450518;0.278954773;36.57166266;9.820382964;0.008994388;204.2488999;73.14332533;6.559156056;782.3838631;323.5838399;1.012146597;0.000211968;1556.301386;40.27497382;102292.1934;0.031239261;0.004685144;0.249170769;108.2210676;0.003776929;0.214202404;12.21919078;11.63734617;505.9826178;0.105964951;203.302421;14.22384063;4.91E-05;1034.317445;0.003009654;1.000051761;1034.348157;0.003009748;0.999982746;14.35372739;1.73E-05;289781.0002;0.999965493;0.99998706;1034.309767;0.00300963;319.926913;81.44314136;0.017056155;2082.73089;0.001334576;246.2274346;253117.9648;0.27143138;0.511773933;1200.709518;0.00077377;0.214202404;8.607508651;224.4327066;1227.129424;0.256990455;0.396673472;5.57469559;1.956407909;34.30249161;99.92694092;116.5;15.88790731;35.74385416;9.973059935;25.1038401;-6.112092972;-137.5;28.88790545;-0.306202114;5.256179692;0.316182568;1.393686473;0.027917479;201.0337963;49.82595865;34.70000052;15.12595814;0.998115916;0.997577606;0.00053831;3.882478146;3.876153531;0.755444825;2.488833666;0.494612262;57642.0887;0.701215744;1.955494789;0.527258338;5.00611496;1.441362555;1.747564669;-0.306202114;-0.306202114;0.263322789;5.312317073;0.316182568;1.608034409;1.393506862;32130.85408;0.508248644;0.629395741;178336;19194.05253;0.254270383;0.107827515;1.821328209;0.037766968;0.506788204;1.254270383;0.79727626;0.492058271;178007;0;0;4.91E-05;14.35378001;1;0.00044839;203.2994516;1.094204199;4.91E-05;1.001345774;1035.108339;0.003012073;1034.309833;0.999663556;1034.110206;0.003009023;0.003009633;0.269984488;0.001128144;0.071049566;6.874438833;8846.897131
43;1069.741473;4683294.59;38935.46294;86.46654803;0.855078425;6.587290239;4.238620871;43.07415655;6.587290239;0.001253098;-0.186354679;0.941543363;0.277017802;0.195201671;0.99243496;0.943970931;0.190835476;28.54212517;10.58859158;0.006491149;298.3218605;57.08425034;6.844450498;1106.820894;350.177835;1;0.001251564;1757.271151;7.71339174;24332.95653;0.005240004;0.001676433;0.42200146;315.9803443;0.001223975;0.401305876;9.642051693;1.701996081;188.3566959;0.235740546;290.6628654;13.02611753;0.000503269;1370.143741;0.00199;1;1370.143741;0.00199;1;10.95726847;2.63E-28;25883;1;1;1370.143741;0.00199;340.3568917;13.98873592;0.017507805;1313.968711;0.00715044;16.14142678;9634.35169;0.125216102;0.588945182;879.6554646;0.003087863;0.401305876;7.740718337;9.932036605;265.0175219;0.331686511;0.632050749;5.759829852;1.309277612;24.96345549;92.01012421;19.5;22.824002;26.60622823;12.0938101;28.99011083;6.824001789;-16.5;29.82400237;0.344405234;5.639179153;0.396827832;1.2111921;0.023796941;282.7942177;57.78810533;43.65000065;14.13810468;0.860873933;0.843294827;0.017579106;3.757849141;3.544700952;0.705856502;2.887347937;0.518904337;6819.890661;0.874695659;1.30506964;0.638115912;4.643722057;1.642772735;1.298367502;0.344405234;0.344405234;0.284607597;4.299316823;0.396827832;1.850772662;1.210704266;3270.760516;0.726657188;0.868443416;15928;3501.563854;0.149304425;0.221435771;0.902849007;0.043057247;0.65871077;1.149304425;0.870091491;0.916801948;15813;0;0;0.000503269;10.95726847;1;2.63E-28;290.6628664;1.002009041;0.000503269;1;1370.143738;0.00199;1370.143738;1;1370.143738;0.00199;0.00199;0.049521142;0.009137196;0.222127369;35.80633567;8917.67085
44;321.0447575;28170.24061;258.780056;6.48512338;0.872845196;1.867303073;2.567584939;2.9983027;1.867303073;0.007532864;-0.246562482;0.940170556;0.488980346;0.423817251;0.997713807;0.966891306;0.383942437;17.28543978;7.657277053;0.019569688;25.50089811;34.57087956;5.318841091;95.51846908;44.63907936;1.002610966;0.001308892;627.0762881;11.96475196;13217.73325;0.012987213;0.002132836;0.614405115;271.5997139;0.001632176;0.056055617;9.581200582;5.370717982;274.537859;0.358404516;27.52851211;14.68252342;8.27E-05;732.784202;0.001608499;1.000219555;732.9730745;0.001608764;0.99992682;13.61353805;7.32E-05;177606.0019;0.999853641;0.999945111;732.7369838;0.001608433;43.73234012;36.55874674;0.047726823;252.3198433;0.011571468;6700.155352;2203386.99;22.40442008;0.309889699;69.34450866;0.004381329;0.056055617;7.752524338;6381.91034;96.43603133;0.125895602;0.306766749;4.399207215;0.08521632;15.50552771;43.51772308;134;21.33894122;16.83336987;4.120956911;26.25319972;10.33893967;-210.5;30.33894041;0.521609783;2.582095169;0.143579988;0.255410025;0.055565198;26.66605063;33.23219585;13.3000002;19.93219565;0.997511892;0.988803513;0.008708379;2.027773987;1.979512534;0.995536625;1.660865903;0.197564077;25034.05957;0.343254924;0.082686421;0.207921677;2.195512295;1.327842155;0.806232372;0.521609783;0.521609783;0.130269262;1.673902512;0.143579988;1.353507986;0.255873786;18144.96305;0.06881908;0.761793548;109320;13663.52907;0.237559484;0.125254653;0.371695514;0.038534502;0.527596313;1.237559484;0.808041967;0.688674242;109086;0;0;8.26E-05;13.61370351;1;0.001899051;27.52763135;1.129674351;8.27E-05;1.005708013;737.7038515;0.001615351;732.7935258;0.998572997;731.5659443;0.001606749;0.00160847;0.707120845;0.001525749;0.046260524;0.627348994;459.8920619
45;693.8140329;169406.3718;-493.8319968;15.88799835;0.865537147;2.801160183;3.095123061;8.041500181;2.801160183;0.00422243;-0.221854202;0.942062709;0.415882856;0.339200291;0.996727846;0.962385174;0.321279419;25.35110531;8.754879322;0.016830163;59.079508;50.70221063;5.875108864;220.4300336;75.31514328;1.006570302;0.000661347;448.5621198;8.966491459;7097.443997;0.040654898;0.02506729;0.505362084;142.9434143;0.023615244;0.151623829;10.57043858;2.899106145;394.1051248;0.258938978;64.55658656;13.7969132;0.000105731;599.4087556;0.444533928;1.00006897;599.4564074;0.444534039;0.99997701;13.23296996;2.30E-05;130485.0001;0.999954021;0.999982757;599.3968427;0.444533901;73.02655488;51.90932983;0.034105999;509.7871222;0.005849791;830.1143233;598582.5591;1.305301856;0.472308023;216.2021733;0.00237301;0.151623829;7.625403248;786.6167255;339.9947438;0.223386822;0.320765589;4.959035249;0.330258278;23.48093152;48.28449631;73.5;17.07876354;24.63727839;6.03810992;23.67299945;-0.921236098;-132;27.07876325;-0.046540555;3.845068826;0.199252428;-0.177265589;0.040196189;62.45410756;32.41918942;21.05000031;11.3691891;0.989340506;0.981769277;0.007571229;2.171909884;2.1651667;0.568103969;1.620396733;0.347415328;15042.21587;0.452499986;0.323534156;0.306918465;2.439317465;1.156346868;1.202887423;-0.046540555;-0.046540555;0.194251656;2.485858019;0.199252428;1.224143449;-0.177844125;11607.40986;0.161389103;0.687971196;80304;12333.94759;0.372912661;0.154042125;0.827055093;0.032978774;0.386430387;1.372912661;0.728378453;0.490328402;80068.66667;0;0;0.000105735;13.23280974;1;0.000597371;64.55563943;1.061366806;0.000105735;1.001793186;600.6497722;0.444526637;599.4108555;0.999551704;599.1011263;0.444523054;0.444523771;0.367075292;0.002085679;0.072760598;1.892590143;1430.039507
46;185.7624889;14525.2322;-136.9593927;6.18584622;0.862524227;1.815366807;2.536476824;2.890289517;1.815366807;0.008007879;-0.23500966;0.927930046;0.496007727;0.432281172;0.99670207;0.960808377;0.387899444;12.89796335;7.411420967;0.021302715;22.49795037;25.7959267;5.14412783;83.80595527;21.15306581;1;0.002617801;439.4101783;5.290575916;2991.178594;0.011522636;0.002820849;0.708395324;288.934125;0.002106612;0.063858241;8.577428828;1.942250761;180.2408377;0.471834654;23.98861783;13.43029087;0.000172701;496.7893451;0.002527816;1;496.7893451;0.002527816;1;12.51352104;1.13E-26;77766;1;1;496.7893451;0.002527816;20.3838985;25.09424084;0.06569173;150.6544503;0.019132448;2364.863874;584993.9162;15.30244783;0.305474075;49.28705236;0.004483756;0.063858241;7.223732851;2119.638133;43.54973822;0.11400455;0.375876637;4.203044384;-0.934320925;11.59150356;32.89247513;107.5;13.53146546;12.67870264;4.086447531;21.87010055;9.53146553;-127.5;27.53146531;0.485333741;3.643724149;0.162130337;-0.151737661;0.058860186;22.71121127;27.85667494;12.95000019;14.90667475;0.987963892;0.978268138;0.009695754;1.487523268;1.449263397;0.74377352;1.390084386;0.225249348;7429.484825;0.401818037;-0.938575278;0.208890711;1.67485559;1.087199083;0.601865342;0.485333741;0.485333741;0.185535197;1.189521849;0.162130337;1.114438599;-0.156366641;6503.624914;0.059971545;0.792850353;47856;7827.018685;0.231079768;0.164194004;0.303836676;0.038839138;0.535971156;1.231079768;0.812295049;0.719645733;47669.33333;0;0;0.000172701;12.51352104;1;1.13E-26;23.98861733;1.033099298;0.000172701;1;496.7893416;0.002527816;496.7893416;1;496.7893416;0.002527816;0.002527816;0.700753575;0.003098939;0.073385382;0.644473351;238.6286754
